constructed_group_id,regime,size,members,anchors,n_examples,n_train,n_val,n_test,heterogeneity
est_002324,established,2,449|602,449|602,2,2,0,0,0.4511
est_002325,established,5,179|209|413|450|1327,450,2,1,1,0,0.1546
est_002326,established,2,450|896,450,2,2,0,0,0.2047
est_002327,established,2,450|466,450|466,2,1,1,0,0.0846
est_002328,established,2,316|452,452,2,1,1,0,0.332
est_002329,established,5,241|372|453|773|957,453,2,1,0,1,0.1761
est_002330,established,5,241|372|453|844|957,241|453,2,1,0,1,0.0935
est_002331,established,2,272|453,453,2,1,0,1,0.1219
est_002332,established,2,454|879,454,2,1,1,0,0.8421
est_002333,established,2,455|952,455|952,2,1,0,1,0.4152
est_002334,established,2,178|455,455,2,2,0,0,0.5353
est_002335,established,2,116|455,116|455,2,1,1,0,0.27
est_002336,established,2,458|579,458,2,2,0,0,0.1568
est_002337,established,2,458|1038,458,2,1,1,0,0.2636
est_002338,established,3,40|459|499,459,2,2,0,0,0.051
est_002339,established,5,461|471|1124|1377|1572,461|1124,2,1,1,0,0.3458
est_002340,established,2,463|549,463,2,2,0,0,0.6869
est_002341,established,5,372|464|492|844|1338,464,2,1,0,1,0.0659
est_002342,established,2,464|1226,464|1226,2,2,0,0,0.1414
est_002343,established,3,464|728|1453,464,2,2,0,0,0.3835
est_002344,established,2,464|674,464|674,2,2,0,0,0.4189
est_002345,established,2,466|1277,466,2,2,0,0,0.1929
est_002346,established,2,466|1425,466|1425,2,1,0,1,0.1078
est_002347,established,2,466|715,466|715,2,2,0,0,0.1888
est_002348,established,3,466|1173|1279,466|1173,2,1,0,1,0.1547
est_002349,established,4,245|466|468|848,468,2,2,0,0,0.6094
est_002350,established,5,0|98|466|468|848,468|848,2,2,0,0,0.4288
est_002351,established,2,469|1365,469|1365,2,1,0,1,0.5493
est_002352,established,2,469|1308,469,2,2,0,0,0.5806
est_002353,established,2,471|1043,471,2,2,0,0,0.5351
est_002354,established,2,474|1006,474|1006,2,1,1,0,0.6906
est_002355,established,2,474|701,474|701,2,2,0,0,0.9023
est_002356,established,2,475|980,475,2,2,0,0,0.6446
est_002357,established,2,476|1004,476|1004,2,1,0,1,0.3705
est_002358,established,3,9|476|1004,9|476,2,1,0,1,0.3213
est_002359,established,3,18|449|479,449|479,2,1,0,1,0.2536
est_002360,established,4,483|529|1039|1303,483,2,2,0,0,0.2744
est_002361,established,2,483|1038,483,2,2,0,0,0.2302
est_002362,established,2,483|663,483,2,1,0,1,0.4514
est_002363,established,2,483|1231,483|1231,2,2,0,0,0.3623
est_002364,established,3,483|597|1038,483,2,2,0,0,0.3993
est_002365,established,4,333|484|950|1136,484|1136,2,2,0,0,0.1633
est_002366,established,2,485|952,485|952,2,1,0,1,0.4083
est_002367,established,5,221|273|461|485|549,485,2,1,1,0,0.3755
est_002368,established,2,486|1268,486|1268,2,2,0,0,0.5867
est_002369,established,2,486|1016,486,2,2,0,0,0.6028
est_002370,established,2,347|486,486,2,2,0,0,0.6688
est_002371,established,2,112|487,487,2,1,0,1,0.6939
est_002372,established,2,487|621,487,2,1,1,0,0.3506
est_002373,established,2,489|800,489|800,2,2,0,0,0.7877
est_002374,established,2,489|1338,489|1338,2,2,0,0,0.5173
est_002375,established,2,241|489,489,2,2,0,0,0.8208
est_002376,established,2,489|908,489|908,2,2,0,0,0.566
est_002377,established,2,492|957,492|957,2,2,0,0,0.024
est_002378,established,2,492|1149,492,2,1,0,1,0.0783
est_002379,established,2,65|492,492,2,2,0,0,0.0425
est_002380,established,3,492|1391|1425,492|1425,2,1,1,0,0.0758
est_002381,established,4,65|492|813|1425,492|813,2,1,1,0,0.0309
est_002382,established,3,492|1149|1279,492,2,1,0,1,0.0534
est_002383,established,5,490|492|1080|1277|1547,492|1080,2,2,0,0,0.4098
est_002384,established,2,492|1151,492|1151,2,1,0,1,0.7201
est_002385,established,2,493|1038,493|1038,2,1,1,0,0.2486
est_002386,established,2,495|1045,495|1045,2,2,0,0,0.6593
est_002387,established,4,293|464|496|689,464|496,2,1,0,1,0.3619
est_002388,established,4,28|40|459|499,499,2,2,0,0,0.1524
est_002389,established,3,440|459|499,459|499,2,1,0,1,0.1355
est_002390,established,2,40|499,40|499,2,1,0,1,0.0541
est_002391,established,3,147|500|810,500,2,1,0,1,0.1659
est_002392,established,2,500|995,500|995,2,1,1,0,0.9398
est_002393,established,4,269|501|640|1038,501,2,1,1,0,0.4549
est_002394,established,3,116|139|501,139|501,2,1,0,1,0.7108
est_002395,established,2,501|640,501|640,2,1,0,1,0.3679
est_002396,established,2,503|1386,503,2,2,0,0,0.8662
est_002397,established,3,227|503|558,503|558,2,2,0,0,0.2306
est_002398,established,3,227|382|503,382|503,2,1,0,1,0.3823
est_002399,established,3,257|503|558,503,2,2,0,0,0.2311
est_002400,established,5,203|382|503|558|959,503,2,2,0,0,0.5829
est_002401,established,2,503|1043,503,2,1,1,0,0.6022
est_002402,established,3,203|227|503,503,2,1,1,0,0.7155
est_002403,established,2,505|1084,505|1084,2,2,0,0,0.1771
est_002404,established,2,316|505,316|505,2,1,0,1,0.2261
est_002405,established,3,505|868|1326,505,2,1,1,0,0.4714
est_002406,established,2,505|729,505|729,2,1,0,1,0.2604
est_002407,established,2,281|505,505,2,1,0,1,0.2183
est_002408,established,3,506|685|960,506,2,2,0,0,0.4068
est_002409,established,2,506|979,506|979,2,2,0,0,0.3752
est_002410,established,4,509|613|773|1128,509|613,2,2,0,0,0.2159
est_002411,established,2,509|1128,509|1128,2,2,0,0,0.194
est_002412,established,2,65|509,509,2,2,0,0,0.2295
est_002413,established,2,509|1425,509|1425,2,2,0,0,0.2263
est_002414,established,2,510|820,510|820,2,2,0,0,0.4893
est_002415,established,2,511|816,511|816,2,1,1,0,0.7367
est_002416,established,2,281|511,511,2,1,1,0,0.2165
est_002417,established,2,511|1172,511|1172,2,1,0,1,0.1235
est_002418,established,2,512|1038,512,2,2,0,0,0.1618
est_002419,established,2,516|1589,516|1589,2,1,0,1,0.3478
est_002420,established,2,516|1038,516|1038,2,2,0,0,0.2177
est_002421,established,2,517|916,517,2,1,0,1,0.9134
est_002422,established,2,24|520,520,2,1,0,1,0.5727
est_002423,established,2,347|521,521,2,1,0,1,0.7248
est_002424,established,2,521|1122,521|1122,2,2,0,0,0.6976
est_002425,established,2,522|1511,522|1511,2,2,0,0,0.5358
est_002426,established,3,528|921|1106,528|1106,2,2,0,0,0.1978
est_002427,established,2,529|1043,529|1043,2,2,0,0,0.576
est_002428,established,2,530|884,530,2,2,0,0,0.0401
est_002429,established,2,533|653,533|653,2,2,0,0,0.9358
est_002430,established,2,533|967,533|967,2,2,0,0,0.961
est_002431,established,2,533|846,533|846,2,2,0,0,0.2793
est_002432,established,2,534|1248,534|1248,2,1,1,0,0.8056
est_002433,established,2,537|1226,537,2,1,0,1,0.5661
est_002434,established,4,186|351|490|537,537,2,1,0,1,0.452
est_002435,established,2,537|1547,537|1547,2,2,0,0,0.6148
est_002436,established,4,351|537|601|1232,537|1232,2,2,0,0,0.4132
est_002437,established,3,24|351|537,537,2,1,0,1,0.357
est_002438,established,3,24|537|1038,24|537,2,1,0,1,0.4325
est_002439,established,2,438|537,537,2,1,0,1,0.3303
est_002440,established,2,537|1043,537|1043,2,2,0,0,0.4428
est_002441,established,2,537|1038,537|1038,2,2,0,0,0.5143
est_002442,established,2,538|811,538,2,2,0,0,0.9029
est_002443,established,2,538|1315,538|1315,2,2,0,0,0.2972
est_002444,established,3,540|875|1222,540,2,1,1,0,0.7691
est_002445,established,3,545|606|1413,545,2,2,0,0,0.7106
est_002446,established,3,545|606|1502,545|1502,2,2,0,0,0.6044
est_002447,established,2,546|1127,546,2,2,0,0,0.487
est_002448,established,2,547|1303,547,2,2,0,0,0.6139
est_002449,established,5,318|333|449|549|804,549|804,2,1,1,0,0.2127
est_002450,established,3,549|979|1277,549|979,2,1,0,1,0.3258
est_002451,established,2,549|1238,549|1238,2,1,0,1,0.1376
est_002452,established,3,411|553|850,553,2,1,0,1,0.3423
est_002453,established,3,553|955|1151,553,2,1,0,1,0.3885
est_002454,established,2,553|718,553,2,1,1,0,0.8553
est_002455,established,2,553|850,553|850,2,2,0,0,0.1719
est_002456,established,2,553|955,553|955,2,2,0,0,0.3125
est_002457,established,4,553|955|969|1591,553|955,2,2,0,0,0.5452
est_002458,established,3,553|850|1151,553,2,1,0,1,0.1416
est_002459,established,2,557|1555,557|1555,2,2,0,0,0.0152
est_002460,established,2,557|1641,557,2,1,0,1,0.2175
est_002461,established,2,557|1619,557,2,2,0,0,0.1842
est_002462,established,2,65|558,65|558,2,1,1,0,0.3387
est_002463,established,2,558|1338,558,2,2,0,0,0.2992
est_002464,established,3,382|492|558,558,2,2,0,0,0.4748
est_002465,established,3,558|844|1425,558|1425,2,2,0,0,0.2161
est_002466,established,3,203|227|558,203|558,2,1,1,0,0.6611
est_002467,established,3,38|558|769,558,2,2,0,0,0.1232
est_002468,established,3,227|558|1539,558,2,2,0,0,0.6329
est_002469,established,2,488|558,558,2,1,1,0,0.3683
est_002470,established,3,227|558|1121,558|1121,2,2,0,0,0.2349
est_002471,established,2,558|1335,558|1335,2,1,0,1,0.955
est_002472,established,2,558|1425,558|1425,2,2,0,0,0.2647
est_002473,established,3,492|558|1417,492|558,2,1,0,1,0.2161
est_002474,established,4,309|558|1121|1279,558,2,2,0,0,0.2269
est_002475,established,2,30|561,561,2,2,0,0,0.5735
est_002476,established,3,30|561|601,561,2,1,0,1,0.3843
est_002477,established,5,562|613|782|879|1004,562|782,2,2,0,0,0.4433
est_002478,established,2,562|782,562,2,1,0,1,0.5492
est_002479,established,2,562|879,562|879,2,1,0,1,0.406
est_002480,established,4,331|556|564|1155,556|564,2,1,0,1,0.5767
est_002481,established,3,331|564|1393,564,2,2,0,0,0.6177
est_002482,established,2,567|1159,567|1159,2,1,0,1,0.1685
est_002483,established,2,568|1568,568|1568,2,2,0,0,0.5838
est_002484,established,2,569|1524,569|1524,2,2,0,0,0.3225
est_002485,established,4,32|571|1291|1498,571|1291,2,1,0,1,0.2556
est_002486,established,2,571|1191,571|1191,2,2,0,0,0.5314
est_002487,established,2,573|1372,573|1372,2,1,0,1,0.3119
est_002488,established,3,269|333|574,269|574,2,1,0,1,0.2867
est_002489,established,2,575|1126,575|1126,2,2,0,0,0.1861
est_002490,established,2,77|576,576,2,2,0,0,0.4551
est_002491,established,2,576|924,576|924,2,1,1,0,0.8507
est_002492,established,2,576|1088,576,2,1,0,1,0.8947
est_002493,established,3,239|577|663,577,2,2,0,0,0.4002
est_002494,established,2,578|729,578,2,1,1,0,0.8458
est_002495,established,2,581|806,581|806,2,1,0,1,0.1648
est_002496,established,2,582|616,582|616,2,2,0,0,0.7508
est_002497,established,2,582|1038,582,2,1,0,1,0.1923
est_002498,established,2,587|913,587,2,1,0,1,0.8819
est_002499,established,2,587|831,587|831,2,2,0,0,0.2628
est_002500,established,2,588|661,588,2,2,0,0,0.8956
est_002501,established,2,591|1273,591,2,2,0,0,0.4537
est_002502,established,3,333|592|670,592,2,1,0,1,0.291
est_002503,established,2,594|1100,594,2,1,0,1,0.113
est_002504,established,2,521|595,595,2,1,0,1,0.8786
est_002505,established,3,331|595|1016,595,2,2,0,0,0.352
est_002506,established,2,44|597,44|597,2,1,0,1,0.6085
est_002507,established,2,598|1413,598,2,1,0,1,0.497
est_002508,established,2,599|1159,599,2,2,0,0,0.6313
est_002509,established,2,600|1574,600,2,2,0,0,0.3979
est_002510,established,2,460|600,600,2,1,1,0,0.1679
est_002511,established,2,293|601,601,2,2,0,0,0.4717
est_002512,established,3,601|1038|1232,601|1232,2,2,0,0,0.4503
est_002513,established,2,601|1038,601,2,2,0,0,0.2443
est_002514,established,5,32|126|485|601|1292,601,2,1,0,1,0.2416
est_002515,established,3,24|351|601,601,2,1,0,1,0.2309
est_002516,established,2,30|601,601,2,1,0,1,0.2683
est_002517,established,3,602|640|1038,602|640,2,2,0,0,0.4815
est_002518,established,2,223|603,603,2,1,0,1,0.3776
est_002519,established,2,603|821,603,2,2,0,0,0.2756
est_002520,established,2,197|603,603,2,1,1,0,0.2829
est_002521,established,2,603|1468,603|1468,2,1,0,1,0.458
est_002522,established,4,228|605|1023|1162,605,2,2,0,0,0.1837
est_002523,established,2,606|1502,606|1502,2,2,0,0,0.4333
est_002524,established,4,606|607|727|1088,607|1088,2,1,1,0,0.685
est_002525,established,2,609|1022,609|1022,2,1,0,1,0.4083
est_002526,established,2,609|692,609|692,2,2,0,0,0.5933
est_002527,established,2,609|676,609|676,2,2,0,0,0.151
est_002528,established,4,609|1008|1022|1226,609|1008,2,2,0,0,0.3375
est_002529,established,5,116|438|609|891|952,609|952,2,2,0,0,0.4428
est_002530,established,3,610|859|1248,610|859,2,1,0,1,0.5209
est_002531,established,2,314|610,314|610,2,1,1,0,0.6673
est_002532,established,2,610|1248,610|1248,2,2,0,0,0.7143
est_002533,established,2,37|611,37|611,2,1,0,1,0.589
est_002534,established,2,613|1054,613|1054,2,2,0,0,0.6437
est_002535,established,2,613|1004,613,2,2,0,0,0.2532
est_002536,established,2,115|615,615,2,2,0,0,0.8104
est_002537,established,2,615|1529,615,2,2,0,0,0.9467
est_002538,established,2,616|1626,616,2,2,0,0,0.5474
est_002539,established,2,622|1303,622,2,2,0,0,0.3057
est_002540,established,2,623|1115,623|1115,2,2,0,0,0.8567
est_002541,established,2,623|894,623|894,2,2,0,0,0.4624
est_002542,established,2,269|625,625,2,1,1,0,0.5207
est_002543,established,3,186|359|627,627,2,2,0,0,0.4303
est_002544,established,2,627|1226,627|1226,2,2,0,0,0.2612
est_002545,established,2,627|1327,627|1327,2,2,0,0,0.2197
est_002546,established,3,627|803|1279,627|1279,2,1,0,1,0.0732
est_002547,established,4,413|627|896|1292,627|1292,2,2,0,0,0.246
est_002548,established,2,627|1338,627,2,1,0,1,0.0558
est_002549,established,2,330|627,330|627,2,1,0,1,0.252
est_002550,established,4,22|627|1088|1529,627,2,1,0,1,0.1785
est_002551,established,3,627|761|1529,627|761,2,1,0,1,0.0968
est_002552,established,4,168|512|632|686,168|632,2,1,1,0,0.2747
est_002553,established,2,603|633,633,2,1,0,1,0.3569
est_002554,established,2,633|1097,633|1097,2,1,1,0,0.2398
est_002555,established,2,637|1022,637,2,1,0,1,0.9289
est_002556,established,2,638|1481,638|1481,2,1,0,1,0.6395
est_002557,established,3,126|413|638,638,2,2,0,0,0.3687
est_002558,established,3,126|638|781,638|781,2,2,0,0,0.2335
est_002559,established,4,32|638|663|1292,638,2,1,0,1,0.3029
est_002560,established,2,638|1148,638,2,1,1,0,0.5335
est_002561,established,3,638|820|1292,638,2,1,0,1,0.3271
est_002562,established,4,32|638|663|781,638|781,2,2,0,0,0.3341
est_002563,established,2,638|1366,638,2,1,1,0,0.1715
est_002564,established,3,638|1292|1366,638|1366,2,1,0,1,0.2667
est_002565,established,3,126|638|952,638,2,1,0,1,0.0988
est_002566,established,5,278|413|638|1244|1292,638,2,1,0,1,0.3821
est_002567,established,2,639|1244,639,2,2,0,0,0.3996
est_002568,established,2,639|1292,639|1292,2,2,0,0,0.4496
est_002569,established,2,318|640,318|640,2,1,1,0,0.5052
est_002570,established,2,643|1005,643,2,2,0,0,0.7272
est_002571,established,2,647|1242,647|1242,2,2,0,0,0.7313
est_002572,established,2,647|1031,647,2,1,1,0,0.8095
est_002573,established,2,650|902,650,2,2,0,0,0.5707
est_002574,established,3,650|716|1043,650|716,2,1,0,1,0.3792
est_002575,established,4,162|651|859|1248,651,2,1,0,1,0.6508
est_002576,established,2,652|728,652,2,2,0,0,0.4358
est_002577,established,3,293|652|1529,652|1529,2,2,0,0,0.2757
est_002578,established,3,186|653|1302,653|1302,2,1,1,0,0.4833
est_002579,established,2,655|860,655,2,1,0,1,0.3701
est_002580,established,2,655|1614,655|1614,2,1,0,1,0.0622
est_002581,established,3,655|1381|1529,655|1381,2,2,0,0,0.1954
est_002582,established,2,655|1326,655|1326,2,2,0,0,0.5395
est_002583,established,2,186|655,655,2,1,1,0,0.3086
est_002584,established,2,656|1561,656,2,2,0,0,0.5544
est_002585,established,2,656|1282,656|1282,2,2,0,0,0.7951
est_002586,established,3,183|656|950,183|656,2,1,0,1,0.2112
est_002587,established,3,250|656|950,656,2,2,0,0,0.1487
est_002588,established,2,250|656,656,2,1,1,0,0.1231
est_002589,established,2,659|1232,659,2,2,0,0,0.281
est_002590,established,2,351|659,351|659,2,1,0,1,0.0304
est_002591,established,2,115|660,660,2,1,0,1,0.8395
est_002592,established,4,661|664|795|1043,661|1043,2,2,0,0,0.3641
est_002593,established,2,661|1582,661,2,1,0,1,0.0799
est_002594,established,2,662|840,662,2,2,0,0,0.6924
est_002595,established,2,111|663,111|663,2,1,1,0,0.3438
est_002596,established,2,620|666,666,2,2,0,0,0.9811
est_002597,established,2,47|668,668,2,1,1,0,0.0749
est_002598,established,2,669|1340,669|1340,2,1,1,0,0.2165
est_002599,established,2,316|670,316|670,2,1,0,1,0.3087
est_002600,established,2,479|670,479|670,2,1,0,1,0.3898
est_002601,established,2,186|671,671,2,2,0,0,0.36
est_002602,established,4,47|464|674|896,674|896,2,1,1,0,0.2382
est_002603,established,2,676|1277,676|1277,2,2,0,0,0.3518
est_002604,established,2,676|1146,676|1146,2,2,0,0,0.178
est_002605,established,4,676|729|1008|1022,676|1008,2,2,0,0,0.2883
est_002606,established,4,676|729|952|1022,676|729,2,1,1,0,0.2716
est_002607,established,3,77|676|1226,676|1226,2,2,0,0,0.3927
est_002608,established,2,77|676,676,2,1,1,0,0.1575
est_002609,established,3,676|1064|1453,676,2,1,0,1,0.5229
est_002610,established,3,477|679|1126,679|1126,2,2,0,0,0.7288
est_002611,established,2,477|679,679,2,1,0,1,0.5448
est_002612,established,2,437|679,437|679,2,1,1,0,0.8149
est_002613,established,3,71|680|989,680,2,2,0,0,0.2969
est_002614,established,3,681|1043|1146,681|1146,2,2,0,0,0.5827
est_002615,established,2,663|682,682,2,2,0,0,0.8144
est_002616,established,2,683|878,683|878,2,2,0,0,0.7476
est_002617,established,5,627|684|761|803|1529,684,2,1,1,0,0.1238
est_002618,established,2,661|685,685,2,2,0,0,0.0907
est_002619,established,2,685|814,685|814,2,2,0,0,0.4505
est_002620,established,5,512|603|686|821|1097,512|686,2,1,1,0,0.3149
est_002621,established,2,686|1396,686,2,1,1,0,0.5306
est_002622,established,2,689|694,689|694,2,2,0,0,0.8409
est_002623,established,2,689|1282,689|1282,2,1,0,1,0.9301
est_002624,established,2,690|1097,690,2,1,1,0,0.7539
est_002625,established,2,126|692,692,2,2,0,0,0.6498
est_002626,established,2,692|952,692|952,2,2,0,0,0.5891
est_002627,established,2,694|920,694,2,2,0,0,0.3261
est_002628,established,3,126|449|694,449|694,2,1,1,0,0.4709
est_002629,established,2,696|1633,696|1633,2,2,0,0,0.7095
est_002630,established,2,697|1653,697|1653,2,2,0,0,0.6405
est_002631,established,2,123|699,699,2,1,0,1,0.6839
est_002632,established,2,700|944,700,2,2,0,0,0.6108
est_002633,established,2,700|1068,700|1068,2,2,0,0,0.8242
est_002634,established,2,701|1519,701,2,2,0,0,0.8569
est_002635,established,2,701|741,701,2,1,1,0,0.9808
est_002636,established,2,701|1166,701,2,1,0,1,0.7373
est_002637,established,4,661|663|703|1303,703,2,2,0,0,0.2612
est_002638,established,2,703|1038,703,2,1,0,1,0.2102
est_002639,established,4,663|703|1038|1303,703,2,1,0,1,0.2392
est_002640,established,2,703|1303,703,2,1,0,1,0.2782
est_002641,established,3,705|1043|1164,705,2,2,0,0,0.7775
est_002642,established,2,705|789,705,2,1,1,0,0.9387
est_002643,established,2,705|1234,705,2,2,0,0,0.6649
est_002644,established,2,705|1413,705|1413,2,2,0,0,0.9303
est_002645,established,2,705|1043,705,2,1,0,1,0.9331
est_002646,established,3,705|999|1502,705,2,1,1,0,0.3926
est_002647,established,4,705|999|1234|1502,705|1234,2,2,0,0,0.4079
est_002648,established,3,607|705|1453,705,2,1,0,1,0.8171
est_002649,established,3,705|1043|1502,705|1502,2,2,0,0,0.8168
est_002650,established,2,706|1377,706,2,1,0,1,0.6776
est_002651,established,3,18|709|787,709|787,2,1,0,1,0.4315
est_002652,established,4,18|709|787|1273,18|709,2,1,0,1,0.4397
est_002653,established,2,710|730,710|730,2,1,0,1,0.5963
est_002654,established,2,711|782,711,2,2,0,0,0.7025
est_002655,established,2,713|912,713,2,2,0,0,0.683
est_002656,established,4,317|716|783|1303,716|783,2,1,0,1,0.4355
est_002657,established,3,716|783|1303,716,2,1,1,0,0.4455
est_002658,established,3,317|716|783,716,2,1,0,1,0.5246
est_002659,established,3,345|650|718,718,2,1,0,1,0.5278
est_002660,established,2,718|1043,718|1043,2,2,0,0,0.6934
est_002661,established,3,0|720|822,720|822,2,1,0,1,0.3332
est_002662,established,2,721|1099,721,2,1,0,1,0.7524
est_002663,established,2,725|891,725|891,2,1,0,1,0.824
est_002664,established,2,725|1128,725,2,1,1,0,0.1885
est_002665,established,4,725|1079|1226|1417,725|1226,2,1,0,1,0.1938
est_002666,established,2,725|1342,725|1342,2,2,0,0,0.4016
est_002667,established,4,606|664|727|789,727,2,2,0,0,0.3965
est_002668,established,2,727|944,727|944,2,2,0,0,0.2237
est_002669,established,4,417|606|727|1043,417|727,2,1,1,0,0.6034
est_002670,established,5,606|727|1043|1164|1502,727|1164,2,2,0,0,0.5081
est_002671,established,4,417|606|727|793,727|793,2,1,0,1,0.2992
est_002672,established,2,729|1243,729|1243,2,1,0,1,0.7517
est_002673,established,3,179|729|1614,729|1614,2,2,0,0,0.3995
est_002674,established,2,729|823,729,2,1,0,1,0.5362
est_002675,established,5,464|689|729|1101|1282,689|729,2,1,0,1,0.5526
est_002676,established,2,228|732,228|732,2,1,0,1,0.3497
est_002677,established,2,316|734,734,2,1,0,1,0.4472
est_002678,established,2,734|960,734|960,2,1,0,1,0.2288
est_002679,established,2,735|1309,735,2,1,1,0,0.4528
est_002680,established,2,736|840,736,2,1,0,1,0.845
est_002681,established,2,591|738,738,2,2,0,0,0.4663
est_002682,established,2,741|1532,741|1532,2,1,1,0,0.9213
est_002683,established,2,745|1336,745,2,1,1,0,0.7023
est_002684,established,2,745|1112,745|1112,2,2,0,0,0.2682
est_002685,established,2,750|1627,750,2,2,0,0,0.8749
est_002686,established,2,310|751,310|751,2,1,0,1,0.2305
